Numero,Area,Centroide_x,Centroide_y
2703,1,66.0,11.0
2704,1,66.0,12.0
2705,1,66.0,13.0
2706,1,66.0,14.0
2707,1,66.0,15.0
2708,1,66.0,16.0
2709,1,66.0,17.0
2710,1,66.0,18.0
2711,1,66.0,19.0
2712,1,66.0,145.0
2713,1,66.0,146.0
2714,1,66.0,147.0
2715,1,66.0,148.0
2716,1,66.0,149.0
2717,1,66.0,150.0
2718,1,66.0,151.0
2719,1,66.0,152.0
2720,1,66.0,153.0
2721,1,66.0,154.0
2722,1,66.0,155.0
2723,1,66.0,156.0
2724,1,66.0,157.0
2725,1,66.0,158.0
2726,1,66.0,159.0
2727,1,66.0,160.0
2728,1,66.0,161.0
2729,1,66.0,162.0
2730,1,66.0,163.0
2731,1,66.0,164.0
2732,1,66.0,165.0
2733,1,66.0,166.0
2734,1,67.0,0.0
2735,1,67.0,1.0
2736,1,67.0,2.0
2737,1,67.0,3.0
2738,1,67.0,4.0
2739,1,67.0,5.0
2740,1,67.0,6.0
2741,1,67.0,7.0
2742,1,67.0,8.0
2743,1,67.0,9.0
2744,1,67.0,10.0
2745,1,67.0,11.0
2746,1,67.0,12.0
2747,1,67.0,13.0
2748,1,67.0,14.0
2749,1,67.0,15.0
2750,1,67.0,16.0
2751,1,67.0,17.0
2752,1,67.0,18.0
2753,1,67.0,145.0
2754,1,67.0,146.0
2755,1,67.0,147.0
2756,1,67.0,148.0
2757,1,67.0,149.0
2758,1,67.0,150.0
2759,1,67.0,151.0
2760,1,67.0,152.0
2761,1,67.0,153.0
2762,1,67.0,154.0
2763,1,67.0,155.0
2764,1,67.0,156.0
2765,1,67.0,157.0
2766,1,67.0,158.0
2767,1,67.0,159.0
2768,1,67.0,160.0
2769,1,67.0,161.0
2770,1,67.0,162.0
2771,1,67.0,163.0
2772,1,67.0,164.0
2773,1,67.0,165.0
2774,1,67.0,166.0
2775,1,68.0,0.0
2776,1,68.0,1.0
2777,1,68.0,2.0
2778,1,68.0,3.0
2779,1,68.0,4.0
2780,1,68.0,5.0
2781,1,68.0,6.0
2782,1,68.0,7.0
2783,1,68.0,8.0
2784,1,68.0,9.0
2785,1,68.0,10.0
2786,1,68.0,11.0
2787,1,68.0,12.0
2788,1,68.0,13.0
2789,1,68.0,14.0
2790,1,68.0,15.0
2791,1,68.0,16.0
2792,1,68.0,17.0
2793,1,68.0,144.0
2794,1,68.0,145.0
2795,1,68.0,146.0
2796,1,68.0,147.0
2797,1,68.0,148.0
2798,1,68.0,149.0
2799,1,68.0,150.0
2800,1,68.0,151.0
2801,1,68.0,152.0
2802,1,68.0,153.0
2803,1,68.0,154.0
2804,1,68.0,155.0
2805,1,68.0,156.0
2806,1,68.0,157.0
2807,1,68.0,158.0
2808,1,68.0,159.0
2809,1,68.0,160.0
2810,1,68.0,161.0
2811,1,68.0,162.0
2812,1,68.0,163.0
2813,1,68.0,164.0
2814,1,68.0,165.0
2815,1,68.0,166.0
2816,1,69.0,0.0
2817,1,69.0,1.0
2818,1,69.0,2.0
2819,1,69.0,3.0
2820,1,69.0,4.0
2821,1,69.0,5.0
2822,1,69.0,6.0
2823,1,69.0,7.0
2824,1,69.0,8.0
2825,1,69.0,9.0
2826,1,69.0,10.0
2827,1,69.0,11.0
2828,1,69.0,12.0
2829,1,69.0,13.0
2830,1,69.0,14.0
2831,1,69.0,15.0
2832,1,69.0,16.0
2833,1,69.0,144.0
2834,1,69.0,145.0
2835,1,69.0,146.0
2836,1,69.0,147.0
2837,1,69.0,148.0
2838,1,69.0,149.0
2839,1,69.0,150.0
2840,1,69.0,151.0
2841,1,69.0,152.0
2842,1,69.0,153.0
2843,1,69.0,154.0
2844,1,69.0,155.0
2845,1,69.0,156.0
2846,1,69.0,157.0
2847,1,69.0,158.0
2848,1,69.0,159.0
2849,1,69.0,160.0
2850,1,69.0,161.0
2851,1,69.0,162.0
2852,1,69.0,163.0
2853,1,69.0,164.0
2854,1,69.0,165.0
2855,1,69.0,166.0
2856,1,70.0,8.0
2857,1,70.0,9.0
2858,1,70.0,10.0
2859,1,70.0,11.0
2860,1,70.0,12.0
2861,1,70.0,143.0
2862,1,70.0,144.0
2863,1,70.0,145.0
2864,1,70.0,146.0
2865,1,70.0,147.0
2866,1,70.0,148.0
2867,1,70.0,149.0
2868,1,70.0,150.0
2869,1,70.0,151.0
2870,1,70.0,152.0
2871,1,70.0,153.0
2872,1,70.0,154.0
2873,1,70.0,155.0
2874,1,70.0,156.0
2875,1,70.0,157.0
2876,1,70.0,158.0
2877,1,70.0,159.0
2878,1,70.0,160.0
2879,1,70.0,161.0
2880,1,70.0,162.0
2881,1,70.0,163.0
2882,1,70.0,164.0
2883,1,70.0,165.0
2884,1,70.0,166.0
2885,1,71.0,143.0
2886,1,71.0,144.0
2887,1,71.0,145.0
2888,1,71.0,146.0
2889,1,71.0,147.0
2890,1,71.0,148.0
2891,1,71.0,149.0
2892,1,71.0,150.0
2893,1,71.0,151.0
2894,1,71.0,152.0
2895,1,71.0,153.0
2896,1,71.0,154.0
2897,1,71.0,155.0
2898,1,71.0,156.0
2899,1,71.0,157.0
2900,1,71.0,158.0
2901,1,71.0,159.0
2902,1,71.0,160.0
2903,1,71.0,161.0
2904,1,71.0,162.0
2905,1,71.0,163.0
2906,1,71.0,164.0
2907,1,71.0,165.0
2908,1,71.0,166.0
2909,1,72.0,143.0
2910,1,72.0,144.0
2911,1,72.0,145.0
2912,1,72.0,146.0
2913,1,72.0,147.0
2914,1,72.0,148.0
2915,1,72.0,149.0
2916,1,72.0,150.0
2917,1,72.0,151.0
2918,1,72.0,152.0
2919,1,72.0,153.0
2920,1,72.0,154.0
2921,1,72.0,155.0
2922,1,72.0,156.0
2923,1,72.0,157.0
2924,1,72.0,158.0
2925,1,72.0,159.0
2926,1,72.0,160.0
2927,1,72.0,161.0
2928,1,72.0,162.0
2929,1,72.0,163.0
2930,1,72.0,164.0
2931,1,72.0,165.0
2932,1,73.0,143.0
2933,1,73.0,144.0
2934,1,73.0,145.0
2935,1,73.0,146.0
2936,1,73.0,147.0
2937,1,73.0,148.0
2938,1,73.0,149.0
2939,1,73.0,150.0
2940,1,73.0,151.0
2941,1,73.0,152.0
2942,1,73.0,153.0
2943,1,73.0,154.0
2944,1,73.0,155.0
2945,1,73.0,156.0
2946,1,73.0,157.0
2947,1,73.0,158.0
2948,1,73.0,159.0
2949,1,73.0,160.0
2950,1,73.0,161.0
2951,1,73.0,162.0
2952,1,73.0,163.0
2953,1,73.0,164.0
2954,1,73.0,165.0
2955,1,74.0,143.0
2956,1,74.0,144.0
2957,1,74.0,145.0
2958,1,74.0,146.0
2959,1,74.0,147.0
2960,1,74.0,148.0
2961,1,74.0,149.0
2962,1,74.0,150.0
2963,1,74.0,151.0
2964,1,74.0,152.0
2965,1,74.0,153.0
2966,1,74.0,154.0
2967,1,74.0,155.0
2968,1,74.0,156.0
2969,1,74.0,157.0
2970,1,74.0,158.0
2971,1,74.0,159.0
2972,1,74.0,160.0
2973,1,74.0,161.0
2974,1,74.0,162.0
2975,1,74.0,163.0
2976,1,74.0,164.0
2977,1,74.0,165.0
2978,1,75.0,142.0
2979,1,75.0,143.0
2980,1,75.0,144.0
2981,1,75.0,145.0
2982,1,75.0,146.0
2983,1,75.0,147.0
2984,1,75.0,148.0
2985,1,75.0,149.0
2986,1,75.0,150.0
2987,1,75.0,151.0
2988,1,75.0,152.0
2989,1,75.0,153.0
2990,1,75.0,154.0
2991,1,75.0,155.0
2992,1,75.0,156.0
2993,1,75.0,157.0
2994,1,75.0,158.0
2995,1,75.0,159.0
2996,1,75.0,160.0
2997,1,75.0,161.0
2998,1,75.0,162.0
2999,1,75.0,163.0
3000,1,75.0,164.0
3001,1,75.0,165.0
3002,1,76.0,142.0
3003,1,76.0,143.0
3004,1,76.0,144.0
3005,1,76.0,145.0
3006,1,76.0,146.0
3007,1,76.0,147.0
3008,1,76.0,148.0
3009,1,76.0,149.0
3010,1,76.0,150.0
3011,1,76.0,151.0
3012,1,76.0,152.0
3013,1,76.0,153.0
3014,1,76.0,154.0
3015,1,76.0,155.0
3016,1,76.0,156.0
3017,1,76.0,157.0
3018,1,76.0,158.0
3019,1,76.0,159.0
3020,1,76.0,160.0
3021,1,76.0,161.0
3022,1,76.0,162.0
3023,1,76.0,163.0
3024,1,76.0,164.0
3025,1,76.0,165.0
3026,1,77.0,142.0
3027,1,77.0,143.0
3028,1,77.0,144.0
3029,1,77.0,145.0
3030,1,77.0,146.0
3031,1,77.0,147.0
3032,1,77.0,148.0
3033,1,77.0,149.0
3034,1,77.0,150.0
3035,1,77.0,151.0
3036,1,77.0,152.0
3037,1,77.0,153.0
3038,1,77.0,154.0
3039,1,77.0,155.0
3040,1,77.0,156.0
3041,1,77.0,157.0
3042,1,77.0,158.0
3043,1,77.0,159.0
3044,1,77.0,160.0
3045,1,77.0,161.0
3046,1,77.0,162.0
3047,1,77.0,163.0
3048,1,77.0,164.0
3049,1,77.0,165.0
3050,1,78.0,142.0
3051,1,78.0,143.0
3052,1,78.0,144.0
3053,1,78.0,145.0
3054,1,78.0,146.0
3055,1,78.0,147.0
3056,1,78.0,148.0
3057,1,78.0,149.0
3058,1,78.0,150.0
3059,1,78.0,151.0
3060,1,78.0,152.0
3061,1,78.0,153.0
3062,1,78.0,154.0
3063,1,78.0,155.0
3064,1,78.0,156.0
3065,1,78.0,157.0
3066,1,78.0,158.0
3067,1,78.0,159.0
3068,1,78.0,160.0
3069,1,78.0,161.0
3070,1,78.0,162.0
3071,1,78.0,163.0
3072,1,78.0,164.0
3073,1,79.0,142.0
3074,1,79.0,143.0
3075,1,79.0,144.0
3076,1,79.0,145.0
3077,1,79.0,146.0
3078,1,79.0,147.0
3079,1,79.0,148.0
3080,1,79.0,149.0
3081,1,79.0,150.0
3082,1,79.0,151.0
3083,1,79.0,152.0
3084,1,79.0,153.0
3085,1,79.0,154.0
3086,1,79.0,155.0
3087,1,79.0,156.0
3088,1,79.0,157.0
3089,1,79.0,158.0
3090,1,79.0,159.0
3091,1,79.0,160.0
3092,1,79.0,161.0
3093,1,79.0,162.0
3094,1,79.0,163.0
3095,1,79.0,164.0
3096,1,80.0,142.0
3097,1,80.0,143.0
3098,1,80.0,144.0
3099,1,80.0,145.0
3100,1,80.0,146.0
3101,1,80.0,147.0
3102,1,80.0,148.0
3103,1,80.0,149.0
3104,1,80.0,150.0
3105,1,80.0,151.0
3106,1,80.0,152.0
3107,1,80.0,153.0
3108,1,80.0,154.0
3109,1,80.0,155.0
3110,1,80.0,156.0
3111,1,80.0,157.0
3112,1,80.0,158.0
3113,1,80.0,159.0
3114,1,80.0,160.0
3115,1,80.0,161.0
3116,1,80.0,162.0
3117,1,80.0,163.0
3118,1,80.0,164.0
3119,1,81.0,142.0
3120,1,81.0,143.0
3121,1,81.0,144.0
3122,1,81.0,145.0
3123,1,81.0,146.0
3124,1,81.0,147.0
3125,1,81.0,148.0
3126,1,81.0,149.0
3127,1,81.0,150.0
3128,1,81.0,151.0
3129,1,81.0,152.0
3130,1,81.0,153.0
3131,1,81.0,154.0
3132,1,81.0,155.0
3133,1,81.0,156.0
3134,1,81.0,157.0
3135,1,81.0,158.0
3136,1,81.0,159.0
3137,1,81.0,160.0
3138,1,81.0,161.0
3139,1,81.0,162.0
3140,1,81.0,163.0
3141,1,81.0,164.0
3142,1,82.0,143.0
3143,1,82.0,144.0
3144,1,82.0,145.0
3145,1,82.0,146.0
3146,1,82.0,147.0
3147,1,82.0,148.0
3148,1,82.0,149.0
3149,1,82.0,150.0
3150,1,82.0,151.0
3151,1,82.0,152.0
3152,1,82.0,153.0
3153,1,82.0,154.0
3154,1,82.0,155.0
3155,1,82.0,156.0
3156,1,82.0,157.0
3157,1,82.0,158.0
3158,1,82.0,159.0
3159,1,82.0,160.0
3160,1,82.0,161.0
3161,1,82.0,162.0
3162,1,82.0,163.0
3163,1,83.0,143.0
3164,1,83.0,144.0
3165,1,83.0,145.0
3166,1,83.0,146.0
3167,1,83.0,147.0
3168,1,83.0,148.0
3169,1,83.0,149.0
3170,1,83.0,150.0
3171,1,83.0,151.0
3172,1,83.0,152.0
3173,1,83.0,153.0
3174,1,83.0,154.0
3175,1,83.0,155.0
3176,1,83.0,156.0
3177,1,83.0,157.0
3178,1,83.0,158.0
3179,1,83.0,159.0
3180,1,83.0,160.0
3181,1,83.0,161.0
3182,1,83.0,162.0
3183,1,83.0,163.0
3184,1,84.0,144.0
3185,1,84.0,145.0
3186,1,84.0,146.0
3187,1,84.0,147.0
3188,1,84.0,148.0
3189,1,84.0,149.0
3190,1,84.0,150.0
3191,1,84.0,151.0
3192,1,84.0,152.0
3193,1,84.0,153.0
3194,1,84.0,154.0
3195,1,84.0,155.0
3196,1,84.0,156.0
3197,1,84.0,157.0
3198,1,84.0,158.0
3199,1,84.0,159.0
3200,1,84.0,160.0
3201,1,84.0,161.0
3202,1,84.0,162.0
3203,1,85.0,144.0
3204,1,85.0,145.0
3205,1,85.0,146.0
3206,1,85.0,147.0
3207,1,85.0,148.0
3208,1,85.0,149.0
3209,1,85.0,150.0
3210,1,85.0,151.0
3211,1,85.0,152.0
3212,1,85.0,153.0
3213,1,85.0,154.0
3214,1,85.0,155.0
3215,1,85.0,156.0
3216,1,85.0,157.0
3217,1,85.0,158.0
3218,1,85.0,159.0
3219,1,85.0,160.0
3220,1,85.0,161.0
3221,1,86.0,145.0
3222,1,86.0,146.0
3223,1,86.0,147.0
3224,1,86.0,148.0
3225,1,86.0,149.0
3226,1,86.0,150.0
3227,1,86.0,151.0
3228,1,86.0,152.0
3229,1,86.0,153.0
3230,1,86.0,154.0
3231,1,86.0,155.0
3232,1,86.0,156.0
3233,1,86.0,157.0
3234,1,86.0,158.0
3235,1,86.0,159.0
3236,1,86.0,160.0
3237,1,87.0,147.0
3238,1,87.0,148.0
3239,1,87.0,149.0
3240,1,87.0,150.0
3241,1,87.0,151.0
3242,1,87.0,152.0
3243,1,87.0,153.0
3244,1,87.0,154.0
3245,1,87.0,155.0
3246,1,87.0,156.0
3247,1,87.0,157.0
3248,1,87.0,158.0
3249,1,87.0,159.0
3250,1,88.0,149.0
3251,1,88.0,150.0
3252,1,88.0,151.0
3253,1,88.0,152.0
3254,1,88.0,153.0
3255,1,88.0,154.0
3256,1,88.0,155.0
3257,1,88.0,156.0
3258,719,127.18497913769124,238.8720445062587
3259,1,108.0,243.0
3260,1,108.0,244.0
3261,1,109.0,239.0
3262,1,109.0,240.0
3263,1,109.0,241.0
3264,1,109.0,242.0
3265,1,109.0,243.0
3266,1,109.0,244.0
3267,1,109.0,245.0
3268,1,109.0,246.0
3269,1,109.0,247.0
3270,1,110.0,237.0
3271,1,110.0,238.0
3272,1,110.0,239.0
3273,1,110.0,240.0
3274,1,110.0,241.0
3275,1,110.0,242.0
3276,1,110.0,243.0
3277,1,110.0,244.0
3278,1,110.0,245.0
3279,1,110.0,246.0
3280,1,110.0,247.0
3281,1,110.0,248.0
3282,1,111.0,236.0
3283,1,111.0,237.0
3284,1,111.0,238.0
3285,1,111.0,239.0
3286,1,111.0,240.0
3287,1,111.0,241.0
3288,1,111.0,242.0
3289,1,111.0,243.0
3290,1,111.0,244.0
3291,1,111.0,245.0
3292,1,111.0,246.0
3293,1,111.0,247.0
3294,1,111.0,248.0
3295,1,111.0,249.0
3296,613,127.78955954323001,200.10766721044047
3297,1,112.0,200.0
3298,1,112.0,201.0
3299,1,112.0,202.0
3300,1,112.0,235.0
3301,1,112.0,236.0
3302,1,112.0,237.0
3303,1,112.0,238.0
3304,1,112.0,239.0
3305,1,112.0,240.0
3306,1,112.0,241.0
3307,1,112.0,242.0
3308,1,112.0,243.0
3309,1,112.0,244.0
3310,1,112.0,245.0
3311,1,112.0,246.0
3312,1,112.0,247.0
3313,1,112.0,248.0
3314,1,112.0,249.0
3315,1,113.0,197.0
3316,1,113.0,198.0
3317,1,113.0,199.0
3318,1,113.0,200.0
3319,1,113.0,201.0
3320,1,113.0,202.0
3321,1,113.0,203.0
3322,1,113.0,204.0
3323,1,113.0,205.0
3324,1,113.0,234.0
3325,1,113.0,235.0
3326,1,113.0,236.0
3327,1,113.0,237.0
3328,1,113.0,238.0
3329,1,113.0,239.0
3330,1,113.0,240.0
3331,1,113.0,241.0
3332,1,113.0,242.0
3333,1,113.0,243.0
3334,1,113.0,244.0
3335,1,113.0,245.0
3336,1,113.0,246.0
3337,1,113.0,247.0
3338,1,113.0,248.0
3339,1,113.0,249.0
3340,1,113.0,250.0
3341,1,114.0,195.0
3342,1,114.0,196.0
3343,1,114.0,197.0
3344,1,114.0,198.0
3345,1,114.0,199.0
3346,1,114.0,200.0
3347,1,114.0,201.0
3348,1,114.0,202.0
3349,1,114.0,203.0
3350,1,114.0,204.0
3351,1,114.0,205.0
3352,1,114.0,206.0
3353,1,114.0,207.0
3354,1,114.0,233.0
3355,1,114.0,234.0
3356,1,114.0,235.0
3357,1,114.0,236.0
3358,1,114.0,237.0
3359,1,114.0,238.0
3360,1,114.0,239.0
3361,1,114.0,240.0
3362,1,114.0,241.0
3363,1,114.0,242.0
3364,1,114.0,243.0
3365,1,114.0,244.0
3366,1,114.0,245.0
3367,1,114.0,246.0
3368,1,114.0,247.0
3369,1,114.0,248.0
3370,1,114.0,249.0
3371,1,114.0,250.0
3372,541,127.84658040665434,135.2162661737523
3373,1,115.0,135.0
3374,1,115.0,136.0
3375,1,115.0,137.0
3376,1,115.0,138.0
3377,1,115.0,139.0
3378,1,115.0,194.0
3379,1,115.0,195.0
3380,1,115.0,196.0
3381,1,115.0,197.0
3382,1,115.0,198.0
3383,1,115.0,199.0
3384,1,115.0,200.0
3385,1,115.0,201.0
3386,1,115.0,202.0
3387,1,115.0,203.0
3388,1,115.0,204.0
3389,1,115.0,205.0
3390,1,115.0,206.0
3391,1,115.0,207.0
3392,1,115.0,208.0
3393,1,115.0,232.0
3394,1,115.0,233.0
3395,1,115.0,234.0
3396,1,115.0,235.0
3397,1,115.0,236.0
3398,1,115.0,237.0
3399,1,115.0,238.0
3400,1,115.0,239.0
3401,1,115.0,240.0
3402,1,115.0,241.0
3403,1,115.0,242.0
3404,1,115.0,243.0
3405,1,115.0,244.0
3406,1,115.0,245.0
3407,1,115.0,246.0
3408,1,115.0,247.0
3409,1,115.0,248.0
3410,1,115.0,249.0
3411,1,115.0,250.0
3412,1,115.0,251.0
3413,1,116.0,131.0
3414,1,116.0,132.0
3415,1,116.0,133.0
3416,1,116.0,134.0
3417,1,116.0,135.0
3418,1,116.0,136.0
3419,1,116.0,137.0
3420,1,116.0,138.0
3421,1,116.0,139.0
3422,1,116.0,140.0
3423,1,116.0,141.0
3424,1,116.0,193.0
3425,1,116.0,194.0
3426,1,116.0,195.0
3427,1,116.0,196.0
3428,1,116.0,197.0
3429,1,116.0,198.0
3430,1,116.0,199.0
3431,1,116.0,200.0
3432,1,116.0,201.0
3433,1,116.0,202.0
3434,1,116.0,203.0
3435,1,116.0,204.0
3436,1,116.0,205.0
3437,1,116.0,206.0
3438,1,116.0,207.0
3439,1,116.0,208.0
3440,1,116.0,209.0
3441,1,116.0,232.0
3442,1,116.0,233.0
3443,1,116.0,234.0
3444,1,116.0,235.0
3445,1,116.0,236.0
3446,1,116.0,237.0
3447,1,116.0,238.0
3448,1,116.0,239.0
3449,1,116.0,240.0
3450,1,116.0,241.0
3451,1,116.0,242.0
3452,1,116.0,243.0
3453,1,116.0,244.0
3454,1,116.0,245.0
3455,1,116.0,246.0
3456,1,116.0,247.0
3457,1,116.0,248.0
3458,1,116.0,249.0
3459,1,116.0,250.0
3460,1,116.0,251.0
3461,1,117.0,129.0
3462,1,117.0,130.0
3463,1,117.0,131.0
3464,1,117.0,132.0
3465,1,117.0,133.0
3466,1,117.0,134.0
3467,1,117.0,135.0
3468,1,117.0,136.0
3469,1,117.0,137.0
3470,1,117.0,138.0
3471,1,117.0,139.0
3472,1,117.0,140.0
3473,1,117.0,141.0
3474,1,117.0,142.0
3475,1,117.0,191.0
3476,1,117.0,192.0
3477,1,117.0,193.0
3478,1,117.0,194.0
3479,1,117.0,195.0
3480,1,117.0,196.0
3481,1,117.0,197.0
3482,1,117.0,198.0
3483,1,117.0,199.0
3484,1,117.0,200.0
3485,1,117.0,201.0
3486,1,117.0,202.0
3487,1,117.0,203.0
3488,1,117.0,204.0
3489,1,117.0,205.0
3490,1,117.0,206.0
3491,1,117.0,207.0
3492,1,117.0,208.0
3493,1,117.0,209.0
3494,1,117.0,210.0
3495,1,117.0,231.0
3496,1,117.0,232.0
3497,1,117.0,233.0
3498,1,117.0,234.0
3499,1,117.0,235.0
3500,1,117.0,236.0
3501,1,117.0,237.0
3502,1,117.0,238.0
3503,1,117.0,239.0
3504,1,117.0,240.0
3505,1,117.0,241.0
3506,1,117.0,242.0
3507,1,117.0,243.0
3508,1,117.0,244.0
3509,1,117.0,245.0
3510,1,117.0,246.0
3511,1,117.0,247.0
3512,1,117.0,248.0
3513,1,117.0,249.0
3514,1,117.0,250.0
3515,1,117.0,251.0
3516,1,118.0,128.0
3517,1,118.0,129.0
3518,1,118.0,130.0
3519,1,118.0,131.0
3520,1,118.0,132.0
3521,1,118.0,133.0
3522,1,118.0,134.0
3523,1,118.0,135.0
3524,1,118.0,136.0
3525,1,118.0,137.0
3526,1,118.0,138.0
3527,1,118.0,139.0
3528,1,118.0,140.0
3529,1,118.0,141.0
3530,1,118.0,142.0
3531,1,118.0,143.0
3532,1,118.0,191.0
3533,1,118.0,192.0
3534,1,118.0,193.0
3535,1,118.0,194.0
3536,1,118.0,195.0
3537,1,118.0,196.0
3538,1,118.0,197.0
3539,1,118.0,198.0
3540,1,118.0,199.0
3541,1,118.0,200.0
3542,1,118.0,201.0
3543,1,118.0,202.0
3544,1,118.0,203.0
3545,1,118.0,204.0
3546,1,118.0,205.0
3547,1,118.0,206.0
3548,1,118.0,207.0
3549,1,118.0,208.0
3550,1,118.0,209.0
3551,1,118.0,210.0
3552,1,118.0,231.0
3553,1,118.0,232.0
3554,1,118.0,233.0
3555,1,118.0,234.0
3556,1,118.0,235.0
3557,1,118.0,236.0
3558,1,118.0,237.0
3559,1,118.0,238.0
3560,1,118.0,239.0
3561,1,118.0,240.0
3562,1,118.0,241.0
3563,1,118.0,242.0
3564,1,118.0,243.0
3565,1,118.0,244.0
3566,1,118.0,245.0
3567,1,118.0,246.0
3568,1,118.0,247.0
3569,1,118.0,248.0
3570,1,118.0,249.0
3571,1,118.0,250.0
3572,1,118.0,251.0
3573,1,119.0,127.0
3574,1,119.0,128.0
3575,1,119.0,129.0
3576,1,119.0,130.0
3577,1,119.0,131.0
3578,1,119.0,132.0
3579,1,119.0,133.0
3580,1,119.0,134.0
3581,1,119.0,135.0
3582,1,119.0,136.0
3583,1,119.0,137.0
3584,1,119.0,138.0
3585,1,119.0,139.0
3586,1,119.0,140.0
3587,1,119.0,141.0
3588,1,119.0,142.0
3589,1,119.0,143.0
3590,1,119.0,144.0
3591,1,119.0,190.0
3592,1,119.0,191.0
3593,1,119.0,192.0
3594,1,119.0,193.0
3595,1,119.0,194.0
3596,1,119.0,195.0
3597,1,119.0,196.0
3598,1,119.0,197.0
3599,1,119.0,198.0
3600,1,119.0,199.0
3601,1,119.0,200.0
3602,1,119.0,201.0
3603,1,119.0,202.0
3604,1,119.0,203.0
3605,1,119.0,204.0
3606,1,119.0,205.0
3607,1,119.0,206.0
3608,1,119.0,207.0
3609,1,119.0,208.0
3610,1,119.0,209.0
3611,1,119.0,210.0
3612,1,119.0,211.0
3613,1,119.0,230.0
3614,1,119.0,231.0
3615,1,119.0,232.0
3616,1,119.0,233.0
3617,1,119.0,234.0
3618,1,119.0,235.0
3619,1,119.0,236.0
3620,1,119.0,237.0
3621,1,119.0,238.0
3622,1,119.0,239.0
3623,1,119.0,240.0
3624,1,119.0,241.0
3625,1,119.0,242.0
3626,1,119.0,243.0
3627,1,119.0,244.0
3628,1,119.0,245.0
3629,1,119.0,246.0
3630,1,119.0,247.0
3631,1,119.0,248.0
3632,1,119.0,249.0
3633,1,119.0,250.0
3634,1,119.0,251.0
3635,1,120.0,126.0
3636,1,120.0,127.0
3637,1,120.0,128.0
3638,1,120.0,129.0
3639,1,120.0,130.0
3640,1,120.0,131.0
3641,1,120.0,132.0
3642,1,120.0,133.0
3643,1,120.0,134.0
3644,1,120.0,135.0
3645,1,120.0,136.0
3646,1,120.0,137.0
3647,1,120.0,138.0
3648,1,120.0,139.0
3649,1,120.0,140.0
3650,1,120.0,141.0
3651,1,120.0,142.0
3652,1,120.0,143.0
3653,1,120.0,144.0
3654,1,120.0,145.0
3655,1,120.0,190.0
3656,1,120.0,191.0
3657,1,120.0,192.0
3658,1,120.0,193.0
3659,1,120.0,194.0
3660,1,120.0,195.0
3661,1,120.0,196.0
3662,1,120.0,197.0
3663,1,120.0,198.0
3664,1,120.0,199.0
3665,1,120.0,200.0
3666,1,120.0,201.0
3667,1,120.0,202.0
3668,1,120.0,203.0
3669,1,120.0,204.0
3670,1,120.0,205.0
3671,1,120.0,206.0
3672,1,120.0,207.0
3673,1,120.0,208.0
3674,1,120.0,209.0
3675,1,120.0,210.0
3676,1,120.0,211.0
3677,1,120.0,230.0
3678,1,120.0,231.0
3679,1,120.0,232.0
3680,1,120.0,233.0
3681,1,120.0,234.0
3682,1,120.0,235.0
3683,1,120.0,236.0
3684,1,120.0,237.0
3685,1,120.0,238.0
3686,1,120.0,239.0
3687,1,120.0,240.0
3688,1,120.0,241.0
3689,1,120.0,242.0
3690,1,120.0,243.0
3691,1,120.0,244.0
3692,1,120.0,245.0
3693,1,120.0,246.0
3694,1,120.0,247.0
3695,1,120.0,248.0
3696,1,120.0,249.0
3697,1,120.0,250.0
3698,1,121.0,125.0
3699,1,121.0,126.0
3700,1,121.0,127.0
3701,1,121.0,128.0
3702,1,121.0,129.0
3703,1,121.0,130.0
3704,1,121.0,131.0
3705,1,121.0,132.0
3706,1,121.0,133.0
3707,1,121.0,134.0
3708,1,121.0,135.0
3709,1,121.0,136.0
3710,1,121.0,137.0
3711,1,121.0,138.0
3712,1,121.0,139.0
3713,1,121.0,140.0
3714,1,121.0,141.0
3715,1,121.0,142.0
3716,1,121.0,143.0
3717,1,121.0,144.0
3718,1,121.0,145.0
3719,1,121.0,146.0
3720,1,121.0,189.0
3721,1,121.0,190.0
3722,1,121.0,191.0
3723,1,121.0,192.0
3724,1,121.0,193.0
3725,1,121.0,194.0
3726,1,121.0,195.0
3727,1,121.0,196.0
3728,1,121.0,197.0
3729,1,121.0,198.0
3730,1,121.0,199.0
3731,1,121.0,200.0
3732,1,121.0,201.0
3733,1,121.0,202.0
3734,1,121.0,203.0
3735,1,121.0,204.0
3736,1,121.0,205.0
3737,1,121.0,206.0
3738,1,121.0,207.0
3739,1,121.0,208.0
3740,1,121.0,209.0
3741,1,121.0,210.0
3742,1,121.0,211.0
3743,1,121.0,229.0
3744,1,121.0,230.0
3745,1,121.0,231.0
3746,1,121.0,232.0
3747,1,121.0,233.0
3748,1,121.0,234.0
3749,1,121.0,235.0
3750,1,121.0,236.0
3751,1,121.0,237.0
3752,1,121.0,238.0
3753,1,121.0,239.0
3754,1,121.0,240.0
3755,1,121.0,241.0
3756,1,121.0,242.0
3757,1,121.0,243.0
3758,1,121.0,244.0
3759,1,121.0,245.0
3760,1,121.0,246.0
3761,1,121.0,247.0
3762,1,121.0,248.0
3763,1,121.0,249.0
3764,1,121.0,250.0
3765,1,122.0,125.0
3766,1,122.0,126.0
3767,1,122.0,127.0
3768,1,122.0,128.0
3769,1,122.0,129.0
3770,1,122.0,130.0
3771,1,122.0,131.0
3772,1,122.0,132.0
3773,1,122.0,133.0
3774,1,122.0,134.0
3775,1,122.0,135.0
